"","county","sale.dollars","Bachelor.s.degree.or.higher"
"11388","Washington",15.48,0.22
"11389","Washington",5.1,0.22
"11390","Washington",14.85,0.22
"11391","Washington",58.44,0.22
"11392","Washington",899.76,0.22
"11393","Washington",57.39,0.22
"11394","Washington",50.4,0.22
"11395","Washington",117,0.22
"11396","Washington",16.26,0.22
"11397","Washington",43.48,0.22
"11398","Washington",35.98,0.22
"11399","Washington",130.44,0.22
"11400","Washington",25.8,0.22
"11401","Washington",10.76,0.22
"11402","Washington",74.25,0.22
"11403","Washington",229.56,0.22
"11404","Washington",18.74,0.22
"11405","Washington",47.25,0.22
"11406","Washington",8.96,0.22
"11407","Washington",139.5,0.22
"11408","Washington",81,0.22
"11409","Washington",52.48,0.22
"11410","Washington",65.96,0.22
"11411","Washington",315,0.22
"11412","Washington",19.92,0.22
"11413","Washington",42.48,0.22
"11414","Washington",80.64,0.22
"11415","Washington",48.42,0.22
"11416","Washington",71.76,0.22
"11417","Washington",20.93,0.22
"11418","Washington",13.5,0.22
"11419","Washington",198,0.22
"11420","Washington",4.82,0.22
"11421","Washington",86.96,0.22
"11422","Wayne",94.44,0.143
"11423","Wayne",62.94,0.143
"11424","Wayne",20.25,0.143
"11425","Wayne",75,0.143
"11426","Wayne",14.94,0.143
"11427","Wayne",234,0.143
"11428","Wayne",37.49,0.143
"11429","Wayne",56.76,0.143
"11430","Wayne",53.76,0.143
"11431","Wayne",15.3,0.143
"11432","Wayne",61.2,0.143
"11433","Wayne",243,0.143
"11434","Wayne",11,0.143
"11435","Wayne",10.67,0.143
"11436","Wayne",15.74,0.143
"11437","Wayne",59.76,0.143
"11438","Wayne",38.96,0.143
"11439","Wayne",19.5,0.143
"11440","Wayne",9.96,0.143
"11441","Wayne",10.49,0.143
"11442","Wayne",56.25,0.143
"11443","Wayne",29.22,0.143
"11444","Wayne",10.2,0.143
"11445","Wayne",13.44,0.143
"11446","Wayne",5.1,0.143
"11447","Wayne",31.05,0.143
"11448","Webster",116.88,0.211
"11449","Webster",23.25,0.211
"11450","Webster",30.9,0.211
"11451","Webster",64.56,0.211
"11452","Webster",70.08,0.211
"11453","Webster",64.02,0.211
"11454","Webster",94.44,0.211
"11455","Webster",279,0.211
"11456","Webster",60.75,0.211
"11457","Webster",90,0.211
"11458","Webster",122.16,0.211
"11459","Webster",79.5,0.211
"11460","Webster",107.94,0.211
"11461","Webster",61.2,0.211
"11462","Webster",29.22,0.211
"11463","Webster",197.88,0.211
"11464","Webster",4.95,0.211
"11465","Webster",78,0.211
"11466","Webster",126,0.211
"11467","Webster",113.34,0.211
"11468","Webster",46.5,0.211
"11469","Webster",99,0.211
"11470","Webster",243,0.211
"11471","Webster",238.5,0.211
"11472","Webster",119.88,0.211
"11473","Webster",2.99,0.211
"11474","Webster",66,0.211
"11475","Webster",124.2,0.211
"11476","Webster",224.94,0.211
"11477","Webster",117,0.211
"11478","Webster",31.5,0.211
"11479","Webster",84.96,0.211
"11480","Webster",19.5,0.211
"11481","Webster",92.7,0.211
"11482","Webster",16.26,0.211
"11483","Webster",61.92,0.211
"11484","Webster",5.09,0.211
"11485","Webster",15.27,0.211
"11486","Webster",234,0.211
"11487","Webster",62.28,0.211
"11488","Webster",21.74,0.211
"11489","Webster",5.25,0.211
"11490","Webster",76.2,0.211
"11491","Webster",6.45,0.211
"11492","Webster",94.5,0.211
"11493","Webster",9.74,0.211
"11494","Webster",59.76,0.211
"11495","Webster",134.88,0.211
"11496","Webster",39.75,0.211
"11497","Webster",178.2,0.211
"11498","Webster",225,0.211
"11499","Webster",59.4,0.211
"11500","Webster",6.57,0.211
"11501","Webster",20.25,0.211
"11502","Webster",96.84,0.211
"11503","Webster",161.28,0.211
"11504","Webster",10.49,0.211
"11505","Webster",10.76,0.211
"11506","Webster",24.75,0.211
"11507","Webster",57.84,0.211
"11508","Webster",86.4,0.211
"11509","Webster",6.5,0.211
"11510","Webster",15.75,0.211
"11511","Webster",19.98,0.211
"11512","Webster",37.49,0.211
"11513","Webster",16.5,0.211
"11514","Webster",20.98,0.211
"11515","Webster",143.52,0.211
"11516","Webster",185.4,0.211
"11517","Webster",1.46,0.211
"11518","Webster",377.76,0.211
"11519","Webster",1.8,0.211
"11520","Webster",19.13,0.211
"11521","Webster",81.24,0.211
"11522","Webster",13.14,0.211
"11523","Webster",21.52,0.211
"11524","Webster",84.24,0.211
"11525","Webster",10.5,0.211
"11526","Webster",53.76,0.211
"11527","Webster",11.24,0.211
"11528","Webster",8.13,0.211
"11529","Webster",10.67,0.211
"11530","Webster",297,0.211
"11531","Webster",21,0.211
"11532","Webster",71.76,0.211
"11533","Webster",32.98,0.211
"11534","Webster",17.99,0.211
"11535","Webster",14.85,0.211
"11536","Webster",20.36,0.211
"11537","Webster",49.5,0.211
"11538","Webster",135,0.211
"11539","Webster",11.25,0.211
"11540","Webster",8.97,0.211
"11541","Webster",8.76,0.211
"11542","Webster",5.1,0.211
"11543","Webster",31.05,0.211
"11544","Webster",5.19,0.211
"11545","Webster",24.21,0.211
"11546","Webster",210.6,0.211
"11547","Webster",86.7,0.211
"11548","Webster",204.12,0.211
"11549","Webster",18.45,0.211
"11550","Webster",61.32,0.211
"11551","Webster",35.98,0.211
"11552","Webster",63.52,0.211
"11553","Webster",15.3,0.211
"11554","Webster",39,0.211
"11555","Webster",16.49,0.211
"11556","Webster",26.24,0.211
"11557","Webster",19.48,0.211
"11558","Webster",78.84,0.211
"11559","Webster",74.98,0.211
"11560","Webster",189,0.211
"11561","Webster",14.6,0.211
"11562","Webster",251.76,0.211
"11563","Webster",17.94,0.211
"11564","Webster",56.25,0.211
"11565","Webster",283.32,0.211
"11566","Webster",9.9,0.211
"11567","Webster",128.04,0.211
"11568","Webster",35.88,0.211
"11569","Webster",32.28,0.211
"11570","Webster",37.5,0.211
"11571","Webster",10.8,0.211
"11572","Webster",192.06,0.211
"11573","Webster",24.39,0.211
"11574","Webster",93,0.211
"11575","Webster",56.76,0.211
"11576","Webster",20.16,0.211
"11577","Webster",62.94,0.211
"11578","Webster",12.9,0.211
"11579","Webster",81,0.211
"11580","Webster",40.5,0.211
"11581","Webster",52.5,0.211
"11582","Webster",448.14,0.211
"11583","Webster",58.44,0.211
"11584","Webster",15.57,0.211
"11585","Webster",97.56,0.211
"11586","Webster",32.85,0.211
"11587","Webster",65.7,0.211
"11588","Webster",41.4,0.211
"11589","Webster",26,0.211
"11590","Webster",148.5,0.211
"11591","Webster",21.39,0.211
"11592","Webster",38.96,0.211
"11593","Webster",118.8,0.211
"11594","Webster",38.26,0.211
"11595","Webster",10.35,0.211
"11596","Webster",20.7,0.211
"11597","Webster",3.36,0.211
"11598","Webster",47.22,0.211
"11599","Webster",31.47,0.211
"11600","Webster",201.6,0.211
"11601","Webster",46.35,0.211
"11602","Webster",17.52,0.211
"11603","Webster",10.18,0.211
"11604","Webster",130.44,0.211
"11605","Webster",69.75,0.211
"11606","Webster",18.75,0.211
"11607","Webster",558,0.211
"11608","Webster",233.76,0.211
"11609","Webster",7.5,0.211
"11610","Webster",320.1,0.211
"11611","Webster",229.56,0.211
"11612","Webster",0,0.211
"11613","Webster",22.48,0.211
"11614","Webster",5.4,0.211
"11615","Webster",45,0.211
"11616","Webster",61.08,0.211
"11617","Winnebago",78,0.231
"11618","Winnebago",7.08,0.231
"11619","Winnebago",9.96,0.231
"11620","Winnebago",26.88,0.231
"11621","Winnebago",19.13,0.231
"11622","Winnebago",116.88,0.231
"11623","Winnebago",28.08,0.231
"11624","Winnebago",5.19,0.231
"11625","Winnebago",37.49,0.231
"11626","Winnebago",13.54,0.231
"11627","Winnebago",10.22,0.231
"11628","Winnebago",238.5,0.231
"11629","Winnebago",17.55,0.231
"11630","Winnebago",13,0.231
"11631","Winnebago",21.74,0.231
"11632","Winnebago",14.04,0.231
"11633","Winnebago",27.08,0.231
"11634","Winnebago",62.94,0.231
"11635","Winnebago",21,0.231
"11636","Winnebago",24.75,0.231
"11637","Winnebago",72,0.231
"11638","Winnebago",43.48,0.231
"11639","Winnebago",66,0.231
"11640","Winnebago",107.94,0.231
"11641","Winnebago",4.98,0.231
"11642","Winnebago",23.25,0.231
"11643","Winnebago",15.27,0.231
"11644","Winnebago",279,0.231
"11645","Winnebago",19.5,0.231
"11646","Winnebago",32.98,0.231
"11647","Winnebago",39.96,0.231
"11648","Winnebago",11,0.231
"11649","Winnebago",30.66,0.231
"11650","Winnebago",20.25,0.231
"11651","Winnebago",5.09,0.231
"11652","Winnebago",69.75,0.231
"11653","Winnebago",22.48,0.231
"11654","Winnebago",198,0.231
"11655","Winnebago",84.96,0.231
"11656","Winnebago",49.5,0.231
"11657","Winnebago",19.98,0.231
"11658","Winnebago",97.56,0.231
"11659","Winnebago",74.25,0.231
"11660","Winnebago",224.94,0.231
"11661","Winnebago",11.24,0.231
"11662","Winnebago",20.44,0.231
"11663","Winnebago",64.02,0.231
"11664","Winnebago",243,0.231
"11665","Winnebago",134.88,0.231
"11666","Winnebago",33.6,0.231
"11667","Winnebago",22,0.231
"11668","Winnebago",16.14,0.231
"11669","Winnebago",6.5,0.231
"11670","Winnebago",9.74,0.231
"11671","Winnebago",7.5,0.231
"11672","Winnebago",24.21,0.231
"11673","Winnebago",96.84,0.231
"11674","Winnebago",8.97,0.231
"11675","Winnebago",77.4,0.231
"11676","Winnebago",8.07,0.231
"11677","Winnebago",58.44,0.231
"11678","Winnebago",30.54,0.231
"11679","Winnebago",18.75,0.231
"11680","Winnebago",31.5,0.231
"11681","Winnebago",10.38,0.231
"11682","Winnebago",44.96,0.231
"11683","Winnebago",10.5,0.231
"11684","Winnebago",33.72,0.231
"11685","Winnebago",16.49,0.231
"11686","Winnebago",10.49,0.231
"11687","Winnebago",8.13,0.231
"11688","Winnebago",8.96,0.231
"11689","Winnebago",251.76,0.231
"11690","Winneshiek",229.56,0.298
"11691","Winneshiek",11.25,0.298
"11692","Winneshiek",84.24,0.298
"11693","Winneshiek",23.01,0.298
"11694","Winneshiek",126,0.298
"11695","Winneshiek",279,0.298
"11696","Winneshiek",119.88,0.298
"11697","Winneshiek",64.02,0.298
"11698","Winneshiek",29.22,0.298
"11699","Winneshiek",99,0.298
"11700","Winneshiek",24.75,0.298
"11701","Winneshiek",225,0.298
"11702","Winneshiek",5.19,0.298
"11703","Winneshiek",190.56,0.298
"11704","Winneshiek",197.88,0.298
"11705","Winneshiek",57.84,0.298
"11706","Winneshiek",8.13,0.298
"11707","Winneshiek",90,0.298
"11708","Winneshiek",18.45,0.298
"11709","Winneshiek",234,0.298
"11710","Winneshiek",122.64,0.298
"11711","Winneshiek",61.2,0.298
"11712","Winneshiek",72,0.298
"11713","Winneshiek",77.4,0.298
"11714","Winneshiek",116.88,0.298
"11715","Winneshiek",50.4,0.298
"11716","Winneshiek",6.5,0.298
"11717","Winneshiek",81.24,0.298
"11718","Winneshiek",19.48,0.298
"11719","Winneshiek",238.5,0.298
"11720","Winneshiek",243,0.298
"11721","Winneshiek",161.28,0.298
"11722","Winneshiek",60.75,0.298
"11723","Winneshiek",124.2,0.298
"11724","Winneshiek",107.94,0.298
"11725","Winneshiek",224.94,0.298
"11726","Winneshiek",16.8,0.298
"11727","Winneshiek",26.24,0.298
"11728","Winneshiek",27.68,0.298
"11729","Winneshiek",6.45,0.298
"11730","Winneshiek",11,0.298
"11731","Winneshiek",135,0.298
"11732","Winneshiek",94.44,0.298
"11733","Winneshiek",52.48,0.298
"11734","Winneshiek",21.74,0.298
"11735","Winneshiek",16.49,0.298
"11736","Winneshiek",297,0.298
"11737","Winneshiek",17.55,0.298
"11738","Winneshiek",65.7,0.298
"11739","Winneshiek",19.5,0.298
"11740","Winneshiek",13,0.298
"11741","Winneshiek",20.25,0.298
"11742","Winneshiek",96.84,0.298
"11743","Winneshiek",66,0.298
"11744","Winneshiek",28.52,0.298
"11745","Winneshiek",6,0.298
"11746","Winneshiek",37.5,0.298
"11747","Winneshiek",19.13,0.298
"11748","Winneshiek",78,0.298
"11749","Winneshiek",10.49,0.298
"11750","Winneshiek",189,0.298
"11751","Winneshiek",64.56,0.298
"11752","Winneshiek",65.96,0.298
"11753","Winneshiek",32.98,0.298
"11754","Winneshiek",24.39,0.298
"11755","Winneshiek",31.76,0.298
"11756","Winneshiek",21.26,0.298
"11757","Winneshiek",145.56,0.298
"11758","Winneshiek",23.25,0.298
"11759","Winneshiek",5.09,0.298
"11760","Winneshiek",49.47,0.298
"11761","Winneshiek",38.96,0.298
"11762","Winneshiek",9.74,0.298
"11763","Winneshiek",198,0.298
"11764","Winneshiek",10.35,0.298
"11765","Winneshiek",74.4,0.298
"11766","Winneshiek",5.1,0.298
"11767","Winneshiek",138.06,0.298
"11768","Winneshiek",62.28,0.298
"11769","Winneshiek",10.22,0.298
"11770","Winneshiek",21,0.298
"11771","Winneshiek",14.94,0.298
"11772","Winneshiek",10.67,0.298
"11773","Winneshiek",21.34,0.298
"11774","Winneshiek",63.52,0.298
"11775","Winneshiek",128.04,0.298
"11776","Winneshiek",4.95,0.298
"11777","Winneshiek",4.73,0.298
"11778","Winneshiek",157.44,0.298
"11779","Winneshiek",15.3,0.298
"11780","Winneshiek",14.26,0.298
"11781","Winneshiek",18,0.298
"11782","Winneshiek",43.48,0.298
"11783","Winneshiek",27.08,0.298
"11784","Winneshiek",260.88,0.298
"11785","Winneshiek",56.25,0.298
"11786","Winneshiek",112.44,0.298
"11787","Winneshiek",4.98,0.298
"11788","Winneshiek",1125,0.298
"11789","Winneshiek",49.5,0.298
"11790","Winneshiek",37.49,0.298
"11791","Winneshiek",97.56,0.298
"11792","Woodbury",31.47,0.235
"11793","Woodbury",5.09,0.235
"11794","Woodbury",64.02,0.235
"11795","Woodbury",234,0.235
"11796","Woodbury",112.5,0.235
"11797","Woodbury",37.49,0.235
"11798","Woodbury",243,0.235
"11799","Woodbury",19.48,0.235
"11800","Woodbury",124.2,0.235
"11801","Woodbury",8.13,0.235
"11802","Woodbury",10.49,0.235
"11803","Woodbury",11.24,0.235
"11804","Woodbury",16.49,0.235
"11805","Woodbury",78,0.235
"11806","Woodbury",24.75,0.235
"11807","Woodbury",9.74,0.235
"11808","Woodbury",1.8,0.235
"11809","Woodbury",224.94,0.235
"11810","Woodbury",35.98,0.235
"11811","Woodbury",161.28,0.235
"11812","Woodbury",29.9,0.235
"11813","Woodbury",558,0.235
"11814","Woodbury",107.94,0.235
"11815","Woodbury",9.9,0.235
"11816","Woodbury",71.76,0.235
"11817","Woodbury",19.5,0.235
"11818","Woodbury",61.2,0.235
"11819","Woodbury",2.99,0.235
"11820","Woodbury",29.22,0.235
"11821","Woodbury",11.25,0.235
"11822","Woodbury",33.74,0.235
"11823","Woodbury",76.2,0.235
"11824","Woodbury",126,0.235
"11825","Woodbury",5.1,0.235
"11826","Woodbury",143.52,0.235
"11827","Woodbury",122.16,0.235
"11828","Woodbury",260.88,0.235
"11829","Woodbury",10.22,0.235
"11830","Woodbury",189,0.235
"11831","Woodbury",97.56,0.235
"11832","Woodbury",16.5,0.235
"11833","Woodbury",62.28,0.235
"11834","Woodbury",22,0.235
"11835","Woodbury",210.6,0.235
"11836","Woodbury",70.08,0.235
"11837","Woodbury",70.56,0.235
"11838","Woodbury",17.99,0.235
"11839","Woodbury",119.88,0.235
"11840","Woodbury",134.88,0.235
"11841","Woodbury",77.4,0.235
"11842","Woodbury",251.76,0.235
"11843","Woodbury",17.94,0.235
"11844","Woodbury",4.95,0.235
"11845","Woodbury",62.1,0.235
"11846","Woodbury",92.7,0.235
"11847","Woodbury",169.5,0.235
"11848","Woodbury",116.88,0.235
"11849","Woodbury",21.74,0.235
"11850","Woodbury",59.4,0.235
"11851","Woodbury",57.84,0.235
"11852","Woodbury",48.78,0.235
"11853","Woodbury",30,0.235
"11854","Woodbury",190.56,0.235
"11855","Woodbury",10.35,0.235
"11856","Woodbury",26.88,0.235
"11857","Woodbury",32.98,0.235
"11858","Woodbury",7.13,0.235
"11859","Woodbury",64.56,0.235
"11860","Woodbury",297,0.235
"11861","Woodbury",20.25,0.235
"11862","Woodbury",31.76,0.235
"11863","Woodbury",8.07,0.235
"11864","Woodbury",5.16,0.235
"11865","Woodbury",26.24,0.235
"11866","Woodbury",279,0.235
"11867","Woodbury",38.96,0.235
"11868","Woodbury",31.05,0.235
"11869","Woodbury",86.4,0.235
"11870","Woodbury",19.13,0.235
"11871","Woodbury",1.46,0.235
"11872","Woodbury",39.75,0.235
"11873","Woodbury",7.5,0.235
"11874","Woodbury",135,0.235
"11875","Woodbury",90,0.235
"11876","Woodbury",13.44,0.235
"11877","Woodbury",18.75,0.235
"11878","Woodbury",61.92,0.235
"11879","Woodbury",132,0.235
"11880","Woodbury",23.25,0.235
"11881","Woodbury",16.8,0.235
"11882","Woodbury",5.19,0.235
"11883","Woodbury",10.67,0.235
"11884","Woodbury",99,0.235
"11885","Woodbury",3.36,0.235
"11886","Woodbury",53.97,0.235
"11887","Woodbury",225,0.235
"11888","Woodbury",58.5,0.235
"11889","Woodbury",79.5,0.235
"11890","Woodbury",128.04,0.235
"11891","Woodbury",6.45,0.235
"11892","Woodbury",112.44,0.235
"11893","Woodbury",66,0.235
"11894","Woodbury",24.39,0.235
"11895","Woodbury",58.44,0.235
"11896","Woodbury",30.54,0.235
"11897","Woodbury",314.88,0.235
"11898","Woodbury",238.5,0.235
"11899","Woodbury",10.38,0.235
"11900","Woodbury",33,0.235
"11901","Woodbury",5.25,0.235
"11902","Woodbury",60.75,0.235
"11903","Woodbury",61.08,0.235
"11904","Woodbury",395.76,0.235
"11905","Woodbury",645.6,0.235
"11906","Woodbury",15.57,0.235
"11907","Woodbury",20.36,0.235
"11908","Woodbury",56.25,0.235
"11909","Woodbury",65.7,0.235
"11910","Woodbury",15.75,0.235
"11911","Woodbury",76.52,0.235
"11912","Woodbury",8.76,0.235
"11913","Woodbury",85.56,0.235
"11914","Woodbury",40.5,0.235
"11915","Woodbury",21.34,0.235
"11916","Woodbury",11,0.235
"11917","Woodbury",117.96,0.235
"11918","Woodbury",17.55,0.235
"11919","Woodbury",15.27,0.235
"11920","Woodbury",122.64,0.235
"11921","Woodbury",57.39,0.235
"11922","Woodbury",18.89,0.235
"11923","Woodbury",65.96,0.235
"11924","Woodbury",10.18,0.235
"11925","Woodbury",23.01,0.235
"11926","Woodbury",3348,0.235
"11927","Woodbury",74.4,0.235
"11928","Woodbury",37.48,0.235
"11929","Woodbury",11.96,0.235
"11930","Woodbury",29.7,0.235
"11931","Woodbury",53.76,0.235
"11932","Woodbury",39,0.235
"11933","Woodbury",15.3,0.235
"11934","Woodbury",32.01,0.235
"11935","Woodbury",47.25,0.235
"11936","Woodbury",14.85,0.235
"11937","Woodbury",45,0.235
"11938","Woodbury",21.9,0.235
"11939","Woodbury",14.95,0.235
"11940","Woodbury",15,0.235
"11941","Woodbury",21,0.235
"11942","Woodbury",6.2,0.235
"11943","Woodbury",138.06,0.235
"11944","Woodbury",10.5,0.235
"11945","Woodbury",38.26,0.235
"11946","Woodbury",74.25,0.235
"11947","Woodbury",30.6,0.235
"11948","Woodbury",27,0.235
"11949","Woodbury",127.56,0.235
"11950","Woodbury",48.7,0.235
"11951","Woodbury",94.44,0.235
"11952","Woodbury",18.45,0.235
"11953","Woodbury",28.9,0.235
"11954","Woodbury",14.6,0.235
"11955","Woodbury",10.95,0.235
"11956","Woodbury",41.4,0.235
"11957","Woodbury",24.21,0.235
"11958","Woodbury",123.84,0.235
"11959","Woodbury",65.22,0.235
"11960","Woodbury",67.48,0.235
"11961","Woodbury",20.98,0.235
"11962","Woodbury",33.6,0.235
"11963","Woodbury",81,0.235
"11964","Woodbury",229.56,0.235
"11965","Woodbury",43.48,0.235
"11966","Woodbury",202.44,0.235
"11967","Woodbury",15.45,0.235
"11968","Woodbury",10.76,0.235
"11969","Woodbury",113.34,0.235
"11970","Woodbury",37.5,0.235
"11971","Woodbury",79.92,0.235
"11972","Woodbury",201.6,0.235
"11973","Woodbury",74.98,0.235
"11974","Woodbury",52.48,0.235
"11975","Woodbury",84.24,0.235
"11976","Woodbury",157.44,0.235
"11977","Woodbury",130.44,0.235
"11978","Woodbury",80.64,0.235
"11979","Woodbury",23.92,0.235
"11980","Woodbury",118.8,0.235
"11981","Woodbury",67.2,0.235
"11982","Woodbury",16.26,0.235
"11983","Woodbury",19.26,0.235
"11984","Woodbury",96.84,0.235
"11985","Woodbury",62.94,0.235
"11986","Woodbury",381.12,0.235
"11987","Woodbury",193.68,0.235
"11988","Woodbury",215.88,0.235
"11989","Woodbury",4.38,0.235
"11990","Woodbury",46.5,0.235
"11991","Woodbury",255.12,0.235
"11992","Woodbury",449.88,0.235
"11993","Woodbury",2699.28,0.235
"11994","Woodbury",5.98,0.235
"11995","Woodbury",86.7,0.235
"11996","Woodbury",1079.4,0.235
"11997","Woodbury",22.5,0.235
"11998","Woodbury",13.5,0.235
"11999","Woodbury",25.45,0.235
"12000","Woodbury",150,0.235
"12001","Woodbury",78.84,0.235
"12002","Woodbury",49.47,0.235
"12003","Woodbury",0,0.235
"12004","Woodbury",20.7,0.235
"12005","Woodbury",19.98,0.235
"12006","Woodbury",69.03,0.235
"12007","Woodbury",37.78,0.235
"12008","Woodbury",49.5,0.235
"12009","Woodbury",148.5,0.235
"12010","Woodbury",40.72,0.235
"12011","Woodbury",387.36,0.235
"12012","Woodbury",197.88,0.235
"12013","Woodbury",12,0.235
"12014","Woodbury",86.96,0.235
"12015","Woodbury",25.76,0.235
"12016","Woodbury",16.14,0.235
"12017","Woodbury",21.26,0.235
"12018","Woodbury",10.08,0.235
"12019","Woodbury",46.35,0.235
"12020","Woodbury",6.72,0.235
"12021","Woodbury",248.4,0.235
"12022","Woodbury",25.95,0.235
"12023","Woodbury",39.96,0.235
"12024","Woodbury",44.85,0.235
"12025","Woodbury",3577.5,0.235
"12026","Woodbury",6.5,0.235
"12027","Woodbury",152.4,0.235
"12028","Woodbury",483.84,0.235
"12029","Woodbury",14.4,0.235
