"","county","sale.dollars","High.school.graduate.or.higher"
"4223","Grundy",46.5,0.951
"4224","Grundy",225,0.951
"4225","Grundy",13.54,0.951
"4226","Grundy",11,0.951
"4227","Grundy",4.73,0.951
"4228","Grundy",119.88,0.951
"4229","Grundy",14.04,0.951
"4230","Grundy",32.98,0.951
"4231","Grundy",4.98,0.951
"4232","Grundy",41.4,0.951
"4233","Grundy",6.45,0.951
"4234","Grundy",10.49,0.951
"4235","Grundy",66,0.951
"4236","Grundy",112.5,0.951
"4237","Grundy",486,0.951
"4238","Grundy",10.67,0.951
"4239","Grundy",234,0.951
"4240","Grundy",20.4,0.951
"4241","Grundy",29.22,0.951
"4242","Grundy",62.28,0.951
"4243","Guthrie",20.25,0.938
"4244","Guthrie",15,0.938
"4245","Guthrie",17.99,0.938
"4246","Guthrie",84.24,0.938
"4247","Guthrie",197.88,0.938
"4248","Guthrie",10.76,0.938
"4249","Guthrie",7.5,0.938
"4250","Guthrie",46.5,0.938
"4251","Guthrie",53.97,0.938
"4252","Guthrie",5.16,0.938
"4253","Guthrie",64.02,0.938
"4254","Guthrie",9.74,0.938
"4255","Guthrie",19.5,0.938
"4256","Guthrie",65.7,0.938
"4257","Guthrie",10.35,0.938
"4258","Guthrie",26.88,0.938
"4259","Guthrie",81.24,0.938
"4260","Guthrie",24.75,0.938
"4261","Guthrie",225,0.938
"4262","Guthrie",124.2,0.938
"4263","Guthrie",107.94,0.938
"4264","Guthrie",32.98,0.938
"4265","Guthrie",37.5,0.938
"4266","Guthrie",4.73,0.938
"4267","Guthrie",64.56,0.938
"4268","Guthrie",11.25,0.938
"4269","Guthrie",4.95,0.938
"4270","Guthrie",126,0.938
"4271","Guthrie",9.9,0.938
"4272","Guthrie",23.25,0.938
"4273","Guthrie",5.88,0.938
"4274","Guthrie",16.49,0.938
"4275","Guthrie",94.44,0.938
"4276","Guthrie",11.24,0.938
"4277","Guthrie",42,0.938
"4278","Guthrie",56.25,0.938
"4279","Guthrie",29.22,0.938
"4280","Guthrie",4.98,0.938
"4281","Guthrie",15.48,0.938
"4282","Guthrie",58.5,0.938
"4283","Guthrie",40.5,0.938
"4284","Guthrie",31.05,0.938
"4285","Guthrie",19.92,0.938
"4286","Guthrie",62.1,0.938
"4287","Guthrie",5.98,0.938
"4288","Guthrie",28.32,0.938
"4289","Guthrie",49.47,0.938
"4290","Guthrie",116.88,0.938
"4291","Guthrie",41.4,0.938
"4292","Guthrie",80.64,0.938
"4293","Guthrie",66,0.938
"4294","Guthrie",7.08,0.938
"4295","Guthrie",65.96,0.938
"4296","Guthrie",24.9,0.938
"4297","Guthrie",69.75,0.938
"4298","Guthrie",82.45,0.938
"4299","Guthrie",234,0.938
"4300","Guthrie",22.48,0.938
"4301","Guthrie",75,0.938
"4302","Guthrie",81,0.938
"4303","Guthrie",60.75,0.938
"4304","Guthrie",22.5,0.938
"4305","Guthrie",30,0.938
"4306","Guthrie",9.96,0.938
"4307","Guthrie",5.09,0.938
"4308","Guthrie",20.7,0.938
"4309","Guthrie",15.57,0.938
"4310","Guthrie",107.52,0.938
"4311","Guthrie",19.48,0.938
"4312","Guthrie",71.76,0.938
"4313","Guthrie",314.88,0.938
"4314","Guthrie",19.8,0.938
"4315","Guthrie",5.1,0.938
"4316","Guthrie",21.24,0.938
"4317","Guthrie",31.5,0.938
"4318","Guthrie",25.8,0.938
"4319","Guthrie",135,0.938
"4320","Guthrie",6.45,0.938
"4321","Guthrie",61.2,0.938
"4322","Guthrie",70.56,0.938
"4323","Hamilton",8.97,0.936
"4324","Hamilton",31.05,0.936
"4325","Hamilton",9.74,0.936
"4326","Hamilton",22.5,0.936
"4327","Hamilton",66,0.936
"4328","Hamilton",30.54,0.936
"4329","Hamilton",21.74,0.936
"4330","Hamilton",15.74,0.936
"4331","Hamilton",124.2,0.936
"4332","Hamilton",6.35,0.936
"4333","Hamilton",69.75,0.936
"4334","Hamilton",78,0.936
"4335","Hamilton",57.39,0.936
"4336","Hamilton",64.56,0.936
"4337","Hamilton",5.09,0.936
"4338","Hamilton",19.5,0.936
"4339","Hamilton",15.27,0.936
"4340","Hamilton",56.25,0.936
"4341","Hamilton",14.04,0.936
"4342","Hamilton",20.25,0.936
"4343","Hamilton",121.5,0.936
"4344","Hamilton",234,0.936
"4345","Hamilton",5.25,0.936
"4346","Hamilton",116.88,0.936
"4347","Hamilton",6.5,0.936
"4348","Hamilton",7.08,0.936
"4349","Hamilton",62.28,0.936
"4350","Hamilton",23.25,0.936
"4351","Hamilton",94.44,0.936
"4352","Hamilton",19.48,0.936
"4353","Hamilton",8.13,0.936
"4354","Hamilton",10.67,0.936
"4355","Hamilton",11.25,0.936
"4356","Hamilton",11.24,0.936
"4357","Hamilton",5.88,0.936
"4358","Hamilton",5.19,0.936
"4359","Hamilton",80.64,0.936
"4360","Hamilton",47.22,0.936
"4361","Hamilton",19.13,0.936
"4362","Hamilton",15.57,0.936
"4363","Hamilton",2.99,0.936
"4364","Hamilton",4.95,0.936
"4365","Hamilton",78.72,0.936
"4366","Hamilton",60.75,0.936
"4367","Hamilton",90,0.936
"4368","Hamilton",7.5,0.936
"4369","Hamilton",24.75,0.936
"4370","Hamilton",99,0.936
"4371","Hamilton",65.22,0.936
"4372","Hamilton",10.76,0.936
"4373","Hamilton",19.8,0.936
"4374","Hamilton",49.47,0.936
"4375","Hamilton",13.54,0.936
"4376","Hamilton",22.48,0.936
"4377","Hamilton",84.24,0.936
"4378","Hamilton",29.22,0.936
"4379","Hamilton",15.45,0.936
"4380","Hamilton",135,0.936
"4381","Hamilton",64.02,0.936
"4382","Hamilton",16.5,0.936
"4383","Hamilton",126,0.936
"4384","Hamilton",70.56,0.936
"4385","Hamilton",15.75,0.936
"4386","Hamilton",10.35,0.936
"4387","Hamilton",17.99,0.936
"4388","Hamilton",243,0.936
"4389","Hamilton",26.88,0.936
"4390","Hamilton",61.2,0.936
"4391","Hamilton",49.5,0.936
"4392","Hamilton",10.49,0.936
"4393","Hamilton",16.49,0.936
"4394","Hamilton",72,0.936
"4395","Hamilton",24.39,0.936
"4396","Hamilton",107.94,0.936
"4397","Hamilton",32.01,0.936
"4398","Hamilton",112.47,0.936
"4399","Hamilton",9.9,0.936
"4400","Hamilton",224.94,0.936
"4401","Hamilton",47.25,0.936
"4402","Hamilton",20.16,0.936
"4403","Hamilton",58.5,0.936
"4404","Hamilton",65.7,0.936
"4405","Hamilton",17.64,0.936
"4406","Hamilton",37.49,0.936
"4407","Hamilton",10.38,0.936
"4408","Hamilton",81.24,0.936
"4409","Hamilton",21,0.936
"4410","Hamilton",122.16,0.936
"4411","Hamilton",225,0.936
"4412","Hamilton",21.26,0.936
"4413","Hamilton",15.3,0.936
"4414","Hamilton",11,0.936
"4415","Hamilton",62.1,0.936
"4416","Hamilton",5.1,0.936
"4417","Hamilton",279,0.936
"4418","Hamilton",58.44,0.936
"4419","Hamilton",59.4,0.936
"4420","Hamilton",48.78,0.936
"4421","Hamilton",42.12,0.936
"4422","Hamilton",17.01,0.936
"4423","Hamilton",19.05,0.936
"4424","Hamilton",18.74,0.936
"4425","Hamilton",33.72,0.936
"4426","Hamilton",119.88,0.936
"4427","Hamilton",41.4,0.936
"4428","Hancock",9.74,0.929
"4429","Hancock",38.96,0.929
"4430","Hancock",20.25,0.929
"4431","Hancock",62.28,0.929
"4432","Hancock",60.75,0.929
"4433","Hancock",279,0.929
"4434","Hancock",64.02,0.929
"4435","Hancock",5.1,0.929
"4436","Hancock",29.22,0.929
"4437","Hancock",37.5,0.929
"4438","Hancock",20.36,0.929
"4439","Hancock",70.56,0.929
"4440","Hancock",19.48,0.929
"4441","Hancock",21.74,0.929
"4442","Hancock",84.96,0.929
"4443","Hancock",135,0.929
"4444","Hancock",46.5,0.929
"4445","Hancock",15.27,0.929
"4446","Hancock",5.88,0.929
"4447","Hancock",56.25,0.929
"4448","Hancock",30.54,0.929
"4449","Hancock",14.16,0.929
"4450","Hardin",66,0.926
"4451","Hardin",161.28,0.926
"4452","Hardin",26,0.926
"4453","Hardin",24,0.926
"4454","Hardin",61.2,0.926
"4455","Hardin",126,0.926
"4456","Hardin",4.95,0.926
"4457","Hardin",41.4,0.926
"4458","Hardin",279,0.926
"4459","Hardin",99,0.926
"4460","Hardin",94.44,0.926
"4461","Hardin",40.5,0.926
"4462","Hardin",122.64,0.926
"4463","Hardin",43.48,0.926
"4464","Hardin",84.96,0.926
"4465","Hardin",86.7,0.926
"4466","Hardin",229.56,0.926
"4467","Hardin",97.56,0.926
"4468","Hardin",24.75,0.926
"4469","Hardin",19.13,0.926
"4470","Hardin",19.48,0.926
"4471","Hardin",78,0.926
"4472","Hardin",135,0.926
"4473","Hardin",124.2,0.926
"4474","Hardin",225,0.926
"4475","Hardin",9.74,0.926
"4476","Hardin",84.24,0.926
"4477","Hardin",81.24,0.926
"4478","Hardin",59.4,0.926
"4479","Hardin",62.96,0.926
"4480","Hardin",64.02,0.926
"4481","Hardin",81,0.926
"4482","Hardin",10.2,0.926
"4483","Hardin",60.75,0.926
"4484","Hardin",15.75,0.926
"4485","Hardin",234,0.926
"4486","Hardin",1125,0.926
"4487","Hardin",23.25,0.926
"4488","Hardin",36,0.926
"4489","Hardin",5.09,0.926
"4490","Hardin",42.48,0.926
"4491","Hardin",56.25,0.926
"4492","Hardin",20.7,0.926
"4493","Hardin",10.22,0.926
"4494","Hardin",116.88,0.926
"4495","Hardin",148.5,0.926
"4496","Hardin",238.5,0.926
"4497","Hardin",15.57,0.926
"4498","Hardin",8.13,0.926
"4499","Hardin",20.25,0.926
"4500","Hardin",64.56,0.926
"4501","Hardin",49.47,0.926
"4502","Hardin",28.32,0.926
"4503","Hardin",243,0.926
"4504","Hardin",10.35,0.926
"4505","Hardin",119.88,0.926
"4506","Hardin",30.54,0.926
"4507","Hardin",12,0.926
"4508","Hardin",21.74,0.926
"4509","Hardin",86.96,0.926
"4510","Hardin",197.88,0.926
"4511","Hardin",72,0.926
"4512","Hardin",11.25,0.926
"4513","Hardin",39.75,0.926
"4514","Hardin",5.19,0.926
"4515","Hardin",107.94,0.926
"4516","Hardin",62.28,0.926
"4517","Hardin",297,0.926
"4518","Hardin",31.05,0.926
"4519","Hardin",37.49,0.926
"4520","Hardin",31.5,0.926
"4521","Hardin",21.52,0.926
"4522","Hardin",92.7,0.926
"4523","Hardin",65.22,0.926
"4524","Hardin",46.5,0.926
"4525","Hardin",6.5,0.926
"4526","Hardin",48.78,0.926
"4527","Hardin",5.25,0.926
"4528","Hardin",74.98,0.926
"4529","Hardin",19.5,0.926
"4530","Hardin",93,0.926
"4531","Hardin",74.25,0.926
"4532","Hardin",79.5,0.926
"4533","Hardin",20.44,0.926
"4534","Hardin",10.18,0.926
"4535","Hardin",112.47,0.926
"4536","Hardin",15.45,0.926
"4537","Hardin",33.6,0.926
"4538","Hardin",251.76,0.926
"4539","Hardin",18.89,0.926
"4540","Hardin",21.24,0.926
"4541","Hardin",49.5,0.926
"4542","Hardin",38.96,0.926
"4543","Hardin",15.3,0.926
"4544","Hardin",202.44,0.926
"4545","Hardin",15.48,0.926
"4546","Hardin",15.74,0.926
"4547","Hardin",37.5,0.926
"4548","Hardin",188.88,0.926
"4549","Hardin",11.24,0.926
"4550","Hardin",224.94,0.926
"4551","Hardin",26.24,0.926
"4552","Hardin",209.25,0.926
"4553","Hardin",168.48,0.926
"4554","Hardin",68.18,0.926
"4555","Hardin",17.99,0.926
"4556","Hardin",56.24,0.926
"4557","Hardin",26.88,0.926
"4558","Hardin",7.08,0.926
"4559","Hardin",78.72,0.926
"4560","Hardin",24.39,0.926
"4561","Hardin",31.76,0.926
"4562","Hardin",169.5,0.926
"4563","Hardin",69.75,0.926
"4564","Hardin",5.1,0.926
"4565","Hardin",24.26,0.926
"4566","Hardin",52.48,0.926
"4567","Hardin",10.38,0.926
"4568","Hardin",247.68,0.926
"4569","Hardin",5.16,0.926
"4570","Harrison",62.28,0.927
"4571","Harrison",6.57,0.927
"4572","Harrison",10.76,0.927
"4573","Harrison",9.74,0.927
"4574","Harrison",20.25,0.927
"4575","Harrison",21.74,0.927
"4576","Harrison",5.16,0.927
"4577","Harrison",5.88,0.927
"4578","Harrison",98.94,0.927
"4579","Harrison",37.5,0.927
"4580","Harrison",4.95,0.927
"4581","Harrison",17.99,0.927
"4582","Harrison",10.95,0.927
"4583","Harrison",6.2,0.927
"4584","Harrison",20.7,0.927
"4585","Harrison",19.5,0.927
"4586","Harrison",15.74,0.927
"4587","Harrison",10.35,0.927
"4588","Harrison",7.08,0.927
"4589","Harrison",6.5,0.927
"4590","Harrison",19.13,0.927
"4591","Harrison",23.25,0.927
"4592","Harrison",6,0.927
"4593","Harrison",26.24,0.927
"4594","Harrison",5.19,0.927
"4595","Harrison",11.96,0.927
"4596","Harrison",16.49,0.927
"4597","Harrison",7.5,0.927
"4598","Harrison",24.75,0.927
"4599","Harrison",11.25,0.927
"4600","Harrison",26.88,0.927
"4601","Harrison",2.96,0.927
"4602","Harrison",18.89,0.927
"4603","Harrison",31.14,0.927
"4604","Harrison",39.75,0.927
"4605","Harrison",6.45,0.927
"4606","Harrison",11,0.927
"4607","Harrison",86.96,0.927
"4608","Harrison",96.84,0.927
"4609","Harrison",15.48,0.927
"4610","Harrison",11.76,0.927
"4611","Harrison",20.76,0.927
"4612","Harrison",139.5,0.927
"4613","Harrison",234,0.927
"4614","Harrison",93,0.927
"4615","Harrison",16.5,0.927
"4616","Harrison",19.98,0.927
"4617","Harrison",8.88,0.927
"4618","Harrison",40.5,0.927
"4619","Harrison",32.52,0.927
"4620","Harrison",46.5,0.927
"4621","Harrison",62.1,0.927
"4622","Harrison",10.32,0.927
"4623","Harrison",31.5,0.927
"4624","Harrison",10.49,0.927
"4625","Harrison",66,0.927
"4626","Harrison",63.52,0.927
"4627","Harrison",10.38,0.927
"4628","Harrison",5.09,0.927
"4629","Harrison",17.01,0.927
"4630","Harrison",63,0.927
"4631","Harrison",38.7,0.927
"4632","Harrison",21,0.927
"4633","Harrison",16.26,0.927
"4634","Harrison",69.75,0.927
"4635","Harrison",279,0.927
"4636","Harrison",77.4,0.927
"4637","Harrison",65.22,0.927
"4638","Harrison",37.49,0.927
"4639","Harrison",47.22,0.927
"4640","Harrison",74.25,0.927
"4641","Harrison",37.78,0.927
"4642","Harrison",126,0.927
"4643","Henry",279,0.925
"4644","Henry",64.56,0.925
"4645","Henry",94.44,0.925
"4646","Henry",64.02,0.925
"4647","Henry",229.56,0.925
"4648","Henry",66,0.925
"4649","Henry",92.7,0.925
"4650","Henry",70.56,0.925
"4651","Henry",243,0.925
"4652","Henry",15.48,0.925
"4653","Henry",59.4,0.925
"4654","Henry",99,0.925
"4655","Henry",10.38,0.925
"4656","Henry",234,0.925
"4657","Henry",90,0.925
"4658","Henry",76.2,0.925
"4659","Henry",145.56,0.925
"4660","Henry",97.56,0.925
"4661","Henry",224.94,0.925
"4662","Henry",15.75,0.925
"4663","Henry",77.4,0.925
"4664","Henry",107.94,0.925
"4665","Henry",4.95,0.925
"4666","Henry",19.13,0.925
"4667","Henry",84.96,0.925
"4668","Henry",128.04,0.925
"4669","Henry",5.19,0.925
"4670","Henry",116.88,0.925
"4671","Henry",238.5,0.925
"4672","Henry",5.25,0.925
"4673","Henry",161.28,0.925
"4674","Henry",134.88,0.925
"4675","Henry",10.35,0.925
"4676","Henry",9.74,0.925
"4677","Henry",225,0.925
"4678","Henry",197.88,0.925
"4679","Henry",18.75,0.925
"4680","Henry",10.32,0.925
"4681","Henry",61.2,0.925
"4682","Henry",157.44,0.925
"4683","Henry",124.2,0.925
"4684","Henry",72,0.925
"4685","Henry",40.5,0.925
"4686","Henry",6.5,0.925
"4687","Henry",5.98,0.925
"4688","Henry",5.16,0.925
"4689","Henry",17.99,0.925
"4690","Henry",20.7,0.925
"4691","Henry",65.7,0.925
"4692","Henry",94.5,0.925
"4693","Henry",37.5,0.925
"4694","Henry",113.34,0.925
"4695","Henry",135,0.925
"4696","Henry",260.88,0.925
"4697","Henry",96.84,0.925
"4698","Henry",10.49,0.925
"4699","Henry",15.27,0.925
"4700","Henry",35.98,0.925
"4701","Henry",122.16,0.925
"4702","Henry",10.18,0.925
"4703","Henry",19.48,0.925
"4704","Henry",29.88,0.925
"4705","Henry",86.7,0.925
"4706","Henry",79.5,0.925
"4707","Henry",24.26,0.925
"4708","Henry",114.78,0.925
